id,country_id,year,eci,eci_rank,oppvalue,population,gdp,gni_pc,magic,pc_constant,pc_current,notpc_constant
315,86,1961,,,,575976,4.514e+08,,.0000102,.0000102,1.74e-06,5.85001
316,87,1961,,,,8.811e+08,8.356e+12,,6.64e-09,6.64e-09,1.13e-09,5.85001
317,88,1961,,,,3168100,,,1.85e-06,1.85e-06,3.16e-07,5.85001
318,89,1961,,,,2069085,1.659e+09,797.3762,2.83e-06,2.83e-06,4.83e-07,5.85001
319,90,1961,,,,1.656e+08,6.367e+10,,3.53e-08,3.53e-08,6.04e-09,5.85001
320,91,1961,,,,4171672,,,1.40e-06,1.40e-06,2.40e-07,5.85001
321,92,1961,,,,3946666,,,1.48e-06,1.48e-06,2.53e-07,5.85001
322,93,1961,,,,10029321,2.129e+10,2123.167,5.83e-07,5.83e-07,9.97e-08,5.85001
323,94,1961,,,,90860197,2.692e+10,297.04,6.44e-08,6.44e-08,1.10e-08,5.85001
324,96,1961,,,,4.586e+08,1.065e+11,230.9737,1.28e-08,1.28e-08,2.18e-09,5.85001
325,97,1961,,,,2824400,,,2.07e-06,2.07e-06,3.54e-07,5.85001
326,98,1961,,,,22535672,,,2.60e-07,2.60e-07,4.44e-08,5.85001
327,99,1961,,,,7475354,,,7.83e-07,7.83e-07,1.34e-07,5.85001
328,100,1961,,,,179029,2.694e+09,15000.9,.0000327,.0000327,5.59e-06,5.85001
329,101,1961,,,,2185000,1.326e+10,,2.68e-06,2.68e-06,4.58e-07,5.85001
330,102,1961,,,,50536350,4.894e+11,9705.425,1.16e-07,1.16e-07,1.98e-08,5.85001
331,103,1961,,,,1651915.2,,,3.54e-06,3.54e-06,6.05e-07,5.85001
332,104,1961,,,,891451.2,,,6.56e-06,6.56e-06,1.12e-06,5.85001
333,105,1961,,,,94943000,7.337e+11,7685.948,6.16e-08,6.16e-08,1.05e-08,5.85001
334,106,1961,,,,10411040,,,5.62e-07,5.62e-07,9.61e-08,5.85001
335,107,1961,,,,8361442,2.408e+09,278.8947,7.00e-07,7.00e-07,1.20e-07,5.85001
336,108,1961,,,,2255900,,,2.59e-06,2.59e-06,4.43e-07,5.85001
337,109,1961,,,,5869843,,,9.97e-07,9.97e-07,1.70e-07,5.85001
338,110,1961,,,,33873,,,.0001727,.0001727,.0000295,5.85001
339,111,1961,,,,51195,,,.0001143,.0001143,.0000195,5.85001
340,112,1961,,,,25725456,3.860e+10,1520.234,2.27e-07,2.27e-07,3.89e-08,5.85001
341,113,1961,,,,966000,,,6.06e-06,6.06e-06,1.04e-06,5.85001
342,114,1961,,,,294670,,,.0000199,.0000199,3.39e-06,5.85001
343,115,1961,,,,2.117e+08,4.809e+11,2205.998,2.76e-08,2.76e-08,4.72e-09,5.85001
344,116,1961,,,,2169035,,,2.70e-06,2.70e-06,4.61e-07,5.85001
345,117,1961,,,,1864605,,,3.14e-06,3.14e-06,5.36e-07,5.85001
346,118,1961,,,,1144896,6.336e+08,,5.11e-06,5.11e-06,8.73e-07,5.85001
347,119,1961,,,,1478580,,,3.96e-06,3.96e-06,6.76e-07,5.85001
348,120,1961,,,,90913,,,.0000643,.0000643,.000011,5.85001
349,121,1961,,,,2.259e+08,5.301e+11,2295.428,2.59e-08,2.59e-08,4.43e-09,5.85001
350,122,1961,,,,2.470e+08,,,2.37e-08,2.37e-08,4.05e-09,5.85001
351,123,1961,,,,2.454e+08,,,2.38e-08,2.38e-08,4.07e-09,5.85001
352,124,1961,,,,16894,,,.0003463,.0003463,.0000592,5.85001
353,125,1961,,,,10168000,3.473e+09,,5.75e-07,5.75e-07,9.83e-08,5.85001
354,126,1961,,,,8.846e+08,3.263e+11,,6.61e-09,6.61e-09,1.13e-09,5.85001
355,127,1961,,,,2.197e+09,1.208e+12,,2.66e-09,2.66e-09,4.55e-10,5.85001
356,128,1961,,,,866253,1.712e+08,,6.75e-06,6.75e-06,1.15e-06,5.85001
357,129,1961,,,,2823550,,,2.07e-06,2.07e-06,3.54e-07,5.85001
358,130,1961,,,,316845,6.962e+09,14794.51,.0000185,.0000185,3.16e-06,5.85001
359,131,1961,,,,2152681,,,2.72e-06,2.72e-06,4.65e-07,5.85001
360,132,1961,,,,175135,,,.0000334,.0000334,5.71e-06,5.85001
361,133,1961,,,,12687467,9.269e+09,,4.61e-07,4.61e-07,7.88e-08,5.85001
362,134,1961,,,,22812,,,.0002564,.0002564,.0000438,5.85001
363,135,1961,,,,2605000,,,2.25e-06,2.25e-06,3.84e-07,5.85001
364,136,1961,,,,5223621,2.474e+09,456.3731,1.12e-06,1.12e-06,1.91e-07,5.85001
365,137,1961,,,,91319,,,.0000641,.0000641,.000011,5.85001
366,138,1961,,,,1.095e+08,,,5.34e-08,5.34e-08,9.14e-09,5.85001
367,139,1961,,,,39939271,1.346e+11,3275.396,1.46e-07,1.46e-07,2.50e-08,5.85001
368,140,1961,,,,15052,,,.0003887,.0003887,.0000664,5.85001
369,141,1961,,,,1.951e+09,1.152e+12,,3.00e-09,3.00e-09,5.13e-10,5.85001
370,142,1961,,,,1491446,,,3.92e-06,3.92e-06,6.70e-07,5.85001
371,143,1961,,,,5151827,,,1.14e-06,1.14e-06,1.94e-07,5.85001
372,144,1961,,,,325250,,,.000018,.000018,3.07e-06,5.85001
373,145,1961,,,,21961594,,,2.66e-07,2.66e-07,4.55e-08,5.85001
374,146,1961,,,,1.016e+08,,,5.76e-08,5.76e-08,9.85e-09,5.85001
375,147,1961,,,,485319,,,.0000121,.0000121,2.06e-06,5.85001
376,148,1961,,,,982174,,,5.96e-06,5.96e-06,1.02e-06,5.85001
377,149,1961,,,,10340,,,.0005658,.0005658,.0000967,5.85001
378,150,1961,,,,7800474,,,7.50e-07,7.50e-07,1.28e-07,5.85001
379,151,1961,,,,883366,4.968e+08,,6.62e-06,6.62e-06,1.13e-06,5.85001
380,152,1961,,,,680756.8,,,8.59e-06,8.59e-06,1.47e-06,5.85001
381,153,1961,,,,3607383,5.379e+08,,1.62e-06,1.62e-06,2.77e-07,5.85001
382,154,1961,,,,8429369,8.662e+09,1000.311,6.94e-07,6.94e-07,1.19e-07,5.85001
383,156,1961,,,,2.020e+08,3.099e+12,,2.90e-08,2.90e-08,4.95e-09,5.85001
384,157,1961,,,,617282,,,9.48e-06,9.48e-06,1.62e-06,5.85001
385,158,1961,,,,82656,,,.0000708,.0000708,.0000121,5.85001
386,159,1961,,,,3429301,1.662e+09,,1.71e-06,1.71e-06,2.92e-07,5.85001
387,160,1961,,,,46144154,2.533e+10,,1.27e-07,1.27e-07,2.17e-08,5.85001
388,161,1961,,,,1830304,2.394e+09,1267.987,3.20e-06,3.20e-06,5.46e-07,5.85001
389,162,1961,,,,11638712,1.532e+11,13158.66,5.03e-07,5.03e-07,8.59e-08,5.85001
390,163,1961,,,,1.601e+08,,,3.65e-08,3.65e-08,6.25e-09,5.85001
391,164,1961,,,,3609800,6.596e+10,18009.71,1.62e-06,1.62e-06,2.77e-07,5.85001
392,165,1961,,,,9710150,1.729e+09,,6.02e-07,6.02e-07,1.03e-07,5.85001
393,166,1961,,,,2419700,,,2.42e-06,2.42e-06,4.13e-07,5.85001
394,167,1961,,,,7.211e+08,7.898e+12,,8.11e-09,8.11e-09,1.39e-09,5.85001
395,168,1961,,,,564895,7.130e+08,,.0000104,.0000104,1.77e-06,5.85001
396,169,1961,,,,46673627,1.059e+10,,1.25e-07,1.25e-07,2.14e-08,5.85001
397,170,1961,,,,1170499,2.304e+09,,5.00e-06,5.00e-06,8.54e-07,5.85001
398,171,1961,,,,10218174,2.130e+10,2027.89,5.73e-07,5.73e-07,9.79e-08,5.85001
399,172,1961,,,,27163317,1.931e+10,705.8439,2.15e-07,2.15e-07,3.68e-08,5.85001
400,173,1961,,,,9901,,,.0005909,.0005909,.000101,5.85001
401,174,1961,,,,2001048,1.141e+09,,2.92e-06,2.92e-06,5.00e-07,5.85001
402,175,1961,,,,29964000,,,1.95e-07,1.95e-07,3.34e-08,5.85001
403,176,1961,,,,2399721.6,1.141e+10,,2.44e-06,2.44e-06,4.17e-07,5.85001
404,177,1961,,,,11665593,,,5.01e-07,5.01e-07,8.57e-08,5.85001
405,178,1961,,,,8929316,3.475e+10,3862.57,6.55e-07,6.55e-07,1.12e-07,5.85001
406,179,1961,,,,1958047,1.161e+09,,2.99e-06,2.99e-06,5.11e-07,5.85001
407,180,1961,,,,80706,,,.0000725,.0000725,.0000124,5.85001
408,181,1961,,,,51363,,,.0001139,.0001139,.0000195,5.85001
409,182,1961,,,,18555250,,,3.15e-07,3.15e-07,5.39e-08,5.85001
410,183,1961,,,,1.212e+08,,,4.83e-08,4.83e-08,8.25e-09,5.85001
411,184,1961,,,,2996091,6.083e+08,,1.95e-06,1.95e-06,3.34e-07,5.85001
412,185,1961,,,,5.854e+08,1.366e+11,231.1942,9.99e-09,9.99e-09,1.71e-09,5.85001
413,186,1961,,,,4202984,,,1.39e-06,1.39e-06,2.38e-07,5.85001
414,187,1961,,,,7749884,5.326e+09,495.8509,7.55e-07,7.55e-07,1.29e-07,5.85001
415,188,1961,,,,3265730,2.854e+09,,1.79e-06,1.79e-06,3.06e-07,5.85001
416,189,1961,,,,1702000,4.388e+09,,3.44e-06,3.44e-06,5.88e-07,5.85001
417,190,1961,,,,121403,,,.0000482,.0000482,8.24e-06,5.85001
418,191,1961,,,,2189040,7.255e+08,,2.67e-06,2.67e-06,4.57e-07,5.85001
419,192,1961,,,,2858859,,,2.05e-06,2.05e-06,3.50e-07,5.85001
420,193,1961,,,,15787,,,.0003706,.0003706,.0000633,5.85001
421,194,1961,,,,2814683,,,2.08e-06,2.08e-06,3.55e-07,5.85001
422,195,1961,,,,6909813,,,8.47e-07,8.47e-07,1.45e-07,5.85001
423,196,1961,,,,2.331e+08,1.529e+11,,2.51e-08,2.51e-08,4.29e-09,5.85001
424,197,1961,,,,2.333e+08,1.530e+11,,2.51e-08,2.51e-08,4.29e-09,5.85001
425,198,1961,,,,64549,,,.0000906,.0000906,.0000155,5.85001
426,199,1961,,,,298411,,,.0000196,.0000196,3.35e-06,5.85001
427,200,1961,,,,4191667,,,1.40e-06,1.40e-06,2.39e-07,5.85001
428,201,1961,,,,1594131,,,3.67e-06,3.67e-06,6.27e-07,5.85001
429,202,1961,,,,7519998,1.179e+11,15934.73,7.78e-07,7.78e-07,1.33e-07,5.85001
430,203,1961,,,,357522,,,.0000164,.0000164,2.80e-06,5.85001
431,204,1961,,,,42888.96,1.317e+08,,.0001364,.0001364,.0000233,5.85001
432,205,1961,,,,4742596,2.866e+09,,1.23e-06,1.23e-06,2.11e-07,5.85001
433,206,1961,,,,5760,,,.0010156,.0010156,.0001736,5.85001
434,207,1961,,,,3061423,1.675e+09,380.3474,1.91e-06,1.91e-06,3.27e-07,5.85001
435,208,1961,,,,1597528,4.832e+08,298.2442,3.66e-06,3.66e-06,6.26e-07,5.85001
436,209,1961,,,,28195264,,,2.07e-07,2.07e-07,3.55e-08,5.85001
437,210,1961,,,,2140413,,,2.73e-06,2.73e-06,4.67e-07,5.85001
438,211,1961,,,,1649914,,,3.55e-06,3.55e-06,6.06e-07,5.85001
439,213,1961,,,,63740,,,.0000918,.0000918,.0000157,5.85001
440,214,1961,,,,865356,4.308e+09,,6.76e-06,6.76e-06,1.16e-06,5.85001
441,215,1961,,,,4277371.2,3.565e+09,,1.37e-06,1.37e-06,2.34e-07,5.85001
442,216,1961,,,,28229291,6.538e+10,,2.07e-07,2.07e-07,3.54e-08,5.85001
443,217,1961,,,,6242,,,.0009372,.0009372,.0001602,5.85001
444,218,1961,,,,10373284,,,5.64e-07,5.64e-07,9.64e-08,5.85001
445,219,1961,,,,7006629,,,8.35e-07,8.35e-07,1.43e-07,5.85001
446,220,1961,,,,43203646,,,1.35e-07,1.35e-07,2.31e-08,5.85001
447,221,1961,,,,1.067e+09,8.309e+11,,5.48e-09,5.48e-09,9.38e-10,5.85001
448,222,1961,,,,2571834,8.201e+09,3170.166,2.27e-06,2.27e-06,3.89e-07,5.85001
449,223,1961,,,,1.837e+08,2.859e+12,,3.18e-08,3.18e-08,5.44e-09,5.85001
450,224,1961,,,,8871244,,,6.59e-07,6.59e-07,1.13e-07,5.85001
451,225,1961,,,,82144,1.283e+08,,.0000712,.0000712,.0000122,5.85001
452,226,1961,,,,7872644,4.646e+10,,7.43e-07,7.43e-07,1.27e-07,5.85001
453,227,1961,,,,34100,,,.0001716,.0001716,.0000293,5.85001
454,228,1961,,,,35427715,,,1.65e-07,1.65e-07,2.82e-08,5.85001
455,229,1961,,,,65708,,,.000089,.000089,.0000152,5.85001
456,230,1961,,,,379542.78,,,.0000154,.0000154,2.63e-06,5.85001
457,231,1961,,,,3.078e+09,9.580e+12,,1.90e-09,1.90e-09,3.25e-10,5.85001
458,232,1961,,,,112121,,,.0000522,.0000522,8.92e-06,5.85001
459,233,1961,,,,5184477,,,1.13e-06,1.13e-06,1.93e-07,5.85001
460,234,1961,,,,17949962,6.133e+10,3260.606,3.26e-07,3.26e-07,5.57e-08,5.85001
461,236,1961,,,,3173662,2.947e+09,847.684,1.84e-06,1.84e-06,3.15e-07,5.85001
462,237,1961,,,,3876638,1.960e+09,,1.51e-06,1.51e-06,2.58e-07,5.85001
463,339,1961,,,,3011113,,,1.94e-06,1.94e-06,3.32e-07,5.85001
464,345,1961,,,,508504,,,.0000115,.0000115,1.97e-06,5.85001
465,1,1962,,,,56226,,,.0001038,.0001038,.0000178,5.83612
466,3,1962,,,,9141783,,,6.38e-07,6.38e-07,1.09e-07,5.83612
467,4,1962,,,,5150076,,,1.13e-06,1.13e-06,1.94e-07,5.83612
468,5,1962,,,,1719181,,,3.39e-06,3.39e-06,5.82e-07,5.83612
469,7,1962,,,,108774,,,.0000537,.0000537,9.19e-06,5.83612
470,8,1962,,,,21295290,6.614e+10,3187.015,2.74e-07,2.74e-07,4.70e-08,5.83612
471,9,1962,,,,2002170,,,2.91e-06,2.91e-06,4.99e-07,5.83612
472,10,1962,,,,21118,,,.0002764,.0002764,.0000474,5.83612
473,11,1962,,,,56311,,,.0001036,.0001036,.0000178,5.83612
474,12,1962,,,,10742000,1.428e+11,13325.04,5.43e-07,5.43e-07,9.31e-08,5.83612
475,13,1962,,,,7129864,8.293e+10,11549.52,8.19e-07,8.19e-07,1.40e-07,5.83612
476,14,1962,,,,4167558,,,1.40e-06,1.40e-06,2.40e-07,5.83612
477,15,1962,,,,2894510,3.854e+08,,2.02e-06,2.02e-06,3.45e-07,5.83612
478,16,1962,,,,9220578,1.129e+11,12351.22,6.33e-07,6.33e-07,1.08e-07,5.83612
479,17,1962,,,,2503232,9.516e+08,378.8492,2.33e-06,2.33e-06,3.99e-07,5.83612
480,18,1962,,,,4960325,1.005e+09,,1.18e-06,1.18e-06,2.02e-07,5.83612
481,19,1962,,,,52403243,1.402e+10,,1.11e-07,1.11e-07,1.91e-08,5.83612
482,20,1962,,,,8012946,,,7.28e-07,7.28e-07,1.25e-07,5.83612
483,21,1962,,,,173107,,,.0000337,.0000337,5.78e-06,5.83612
484,22,1962,,,,121083,1.791e+09,,.0000482,.0000482,8.26e-06,5.83612
485,23,1962,,,,3409319,,,1.71e-06,1.71e-06,2.93e-07,5.83612
486,24,1962,,,,8351928,,,6.99e-07,6.99e-07,1.20e-07,5.83612
487,25,1962,,,,97389,98028293,,.0000599,.0000599,.0000103,5.83612
488,26,1962,,,,46600,1.171e+09,,.0001252,.0001252,.0000215,5.83612
489,27,1962,,,,3505427,3.159e+09,,1.66e-06,1.66e-06,2.85e-07,5.83612
490,28,1962,,,,77286629,1.458e+11,1886.598,7.55e-08,7.55e-08,1.29e-08,5.83612
491,29,1962,,,,232514,1.327e+09,,.0000251,.0000251,4.30e-06,5.83612
492,30,1962,,,,89595,,,.0000651,.0000651,.0000112,5.83612
493,31,1962,,,,234758,,,.0000249,.0000249,4.26e-06,5.83612
494,32,1962,,,,550152,2.257e+08,,.0000106,.0000106,1.82e-06,5.83612
495,33,1962,,,,1556656,7.288e+08,,3.75e-06,3.75e-06,6.42e-07,5.83612
496,34,1962,,,,18614000,2.559e+11,13517.84,3.14e-07,3.14e-07,5.37e-08,5.83612
497,35,1962,,,,5573815,,,1.05e-06,1.05e-06,1.79e-07,5.83612
498,36,1962,,,,111463,,,.0000524,.0000524,8.97e-06,5.83612
499,37,1962,,,,8047690,2.076e+10,2455.596,7.25e-07,7.25e-07,1.24e-07,5.83612
500,38,1962,,,,6.658e+08,5.693e+10,,8.77e-09,8.77e-09,1.50e-09,5.83612
501,39,1962,,,,3740503,3.503e+09,902.7162,1.56e-06,1.56e-06,2.67e-07,5.83612
502,40,1962,,,,5593768,3.940e+09,,1.04e-06,1.04e-06,1.79e-07,5.83612
503,41,1962,,,,1067589,1.106e+09,1308.493,5.47e-06,5.47e-06,9.37e-07,5.83612
504,42,1962,,,,16986307,2.580e+10,1508.719,3.44e-07,3.44e-07,5.89e-08,5.83612
505,43,1962,,,,197073,,,.0000296,.0000296,5.07e-06,5.83612
506,44,1962,,,,222725,,,.0000262,.0000262,4.49e-06,5.83612
507,45,1962,,,,1431088,2.633e+09,1800.975,4.08e-06,4.08e-06,6.99e-07,5.83612
508,46,1962,,,,7450405,,,7.83e-07,7.83e-07,1.34e-07,5.83612
509,47,1962,,,,8142,,,.0007168,.0007168,.0001228,5.83612
510,48,1962,,,,577691,,,.0000101,.0000101,1.73e-06,5.83612
511,49,1962,,,,9624660,,,6.06e-07,6.06e-07,1.04e-07,5.83612
512,50,1962,,,,74025784,,,7.88e-08,7.88e-08,1.35e-08,5.83612
513,51,1962,,,,94200,,,.000062,.000062,.0000106,5.83612
514,52,1962,,,,61984,,,.0000942,.0000942,.0000161,5.83612
515,53,1962,,,,4647727,8.868e+10,,1.26e-06,1.26e-06,2.15e-07,5.83612
516,54,1962,,,,3540319,4.110e+09,1130.818,1.65e-06,1.65e-06,2.82e-07,5.83612
517,55,1962,,,,11844928,1.382e+10,1241.611,4.93e-07,4.93e-07,8.44e-08,5.83612
518,56,1962,,,,9.079e+08,1.322e+11,,6.43e-09,6.43e-09,1.10e-09,5.83612
519,57,1962,,,,1.060e+09,1.176e+12,1122.739,5.50e-09,5.50e-09,9.43e-10,5.83612
520,58,1962,,,,1.715e+08,,,3.40e-08,3.40e-08,5.83e-09,5.83612
521,59,1962,,,,6.832e+08,4.737e+12,,8.54e-09,8.54e-09,1.46e-09,5.83612
522,60,1962,,,,4779559,7.636e+09,1554.23,1.22e-06,1.22e-06,2.09e-07,5.83612
523,61,1962,,,,29590639,1.012e+10,,1.97e-07,1.97e-07,3.38e-08,5.83612
524,62,1962,,,,2.652e+08,2.775e+12,10454.46,2.20e-08,2.20e-08,3.77e-09,5.83612
525,63,1962,,,,1472966,,,3.96e-06,3.96e-06,6.79e-07,5.83612
526,64,1962,,,,31023366,2.307e+11,7403.5,1.88e-07,1.88e-07,3.22e-08,5.83612
527,65,1962,,,,1245700,,,4.69e-06,4.69e-06,8.03e-07,5.83612
528,66,1962,,,,23221344,,,2.51e-07,2.51e-07,4.31e-08,5.83612
529,67,1962,,,,4491443,5.063e+10,11250.61,1.30e-06,1.30e-06,2.23e-07,5.83612
530,68,1962,,,,421576,7.424e+08,,.0000138,.0000138,2.37e-06,5.83612
531,69,1962,,,,47990159,5.856e+11,12312.91,1.22e-07,1.22e-07,2.08e-08,5.83612
532,70,1962,,,,35153,,,.000166,.000166,.0000284,5.83612
533,71,1962,,,,47387,,,.0001232,.0001232,.0000211,5.83612
534,72,1962,,,,509348,1.717e+09,3323.308,.0000115,.0000115,1.96e-06,5.83612
535,73,1962,,,,53250000,7.341e+11,,1.10e-07,1.10e-07,1.88e-08,5.83612
536,74,1962,,,,3760300,,,1.55e-06,1.55e-06,2.66e-07,5.83612
537,75,1962,,,,7085698,3.450e+09,,8.24e-07,8.24e-07,1.41e-07,5.83612
538,77,1962,,,,3689661,,,1.58e-06,1.58e-06,2.71e-07,5.83612
539,78,1962,,,,383525,,,.0000152,.0000152,2.61e-06,5.83612
540,79,1962,,,,647572,,,9.01e-06,9.01e-06,1.54e-06,5.83612
541,80,1962,,,,257940,,,.0000226,.0000226,3.88e-06,5.83612
542,81,1962,,,,8448233,5.040e+10,6045.513,6.91e-07,6.91e-07,1.18e-07,5.83612
543,82,1962,,,,92424,,,.0000631,.0000631,.0000108,5.83612
544,83,1962,,,,35000,,,.0001667,.0001667,.0000286,5.83612
545,84,1962,,,,4369153,5.235e+09,1184.172,1.34e-06,1.34e-06,2.29e-07,5.83612
546,85,1962,,,,69607,,,.0000838,.0000838,.0000144,5.83612
547,86,1962,,,,591665,4.564e+08,,9.86e-06,9.86e-06,1.69e-06,5.83612
548,87,1962,,,,8.925e+08,8.843e+12,,6.54e-09,6.54e-09,1.12e-09,5.83612
549,88,1962,,,,3305200,,,1.77e-06,1.77e-06,3.03e-07,5.83612
550,89,1962,,,,2139208,1.755e+09,808.9693,2.73e-06,2.73e-06,4.67e-07,5.83612
551,90,1962,,,,1.696e+08,6.753e+10,,3.44e-08,3.44e-08,5.89e-09,5.83612
552,91,1962,,,,4202104,,,1.39e-06,1.39e-06,2.38e-07,5.83612
553,92,1962,,,,4026076,,,1.45e-06,1.45e-06,2.48e-07,5.83612
554,93,1962,,,,10061734,2.259e+10,2245.424,5.80e-07,5.80e-07,9.94e-08,5.83612
555,94,1962,,,,93101152,2.743e+10,296.5501,6.27e-08,6.27e-08,1.07e-08,5.83612
556,96,1962,,,,4.680e+08,1.096e+11,232.97,1.25e-08,1.25e-08,2.14e-09,5.83612
557,97,1962,,,,2836050,,,2.06e-06,2.06e-06,3.53e-07,5.83612
558,98,1962,,,,23130085,,,2.52e-07,2.52e-07,4.32e-08,5.83612
559,99,1962,,,,7674220,,,7.60e-07,7.60e-07,1.30e-07,5.83612
560,100,1962,,,,182378,2.918e+09,15969.06,.000032,.000032,5.48e-06,5.83612
561,101,1962,,,,2293000,1.460e+10,,2.55e-06,2.55e-06,4.36e-07,5.83612
562,102,1962,,,,50879450,5.197e+11,10233.08,1.15e-07,1.15e-07,1.97e-08,5.83612
563,103,1962,,,,1678467.2,,,3.48e-06,3.48e-06,5.96e-07,5.83612
564,104,1962,,,,943089.6,,,6.19e-06,6.19e-06,1.06e-06,5.83612
565,105,1962,,,,95832000,7.991e+11,8289.029,6.09e-08,6.09e-08,1.04e-08,5.83612
566,106,1962,,,,10819503,,,5.39e-07,5.39e-07,9.24e-08,5.83612
567,107,1962,,,,8628973,2.636e+09,296.7373,6.76e-07,6.76e-07,1.16e-07,5.83612
568,108,1962,,,,2333400,,,2.50e-06,2.50e-06,4.29e-07,5.83612
569,109,1962,,,,6024281,,,9.69e-07,9.69e-07,1.66e-07,5.83612
570,110,1962,,,,34800,,,.0001677,.0001677,.0000287,5.83612
571,111,1962,,,,50966,,,.0001145,.0001145,.0000196,5.83612
572,112,1962,,,,26437008,3.955e+10,1508.393,2.21e-07,2.21e-07,3.78e-08,5.83612
573,113,1962,,,,994000,,,5.87e-06,5.87e-06,1.01e-06,5.83612
574,114,1962,,,,335186,,,.0000174,.0000174,2.98e-06,5.83612
575,115,1962,,,,2.178e+08,5.040e+11,2237.909,2.68e-08,2.68e-08,4.59e-09,5.83612
576,116,1962,,,,2219669,,,2.63e-06,2.63e-06,4.51e-07,5.83612
577,117,1962,,,,1925276,,,3.03e-06,3.03e-06,5.19e-07,5.83612
578,118,1962,,,,1170267,6.421e+08,,4.99e-06,4.99e-06,8.55e-07,5.83612
579,119,1962,,,,1532042,,,3.81e-06,3.81e-06,6.53e-07,5.83612
580,120,1962,,,,92086,,,.0000634,.0000634,.0000109,5.83612
581,121,1962,,,,2.323e+08,5.554e+11,2329.216,2.51e-08,2.51e-08,4.30e-09,5.83612
582,122,1962,,,,2.528e+08,,,2.31e-08,2.31e-08,3.96e-09,5.83612
583,123,1962,,,,2.513e+08,,,2.32e-08,2.32e-08,3.98e-09,5.83612
584,124,1962,,,,17298,,,.0003374,.0003374,.0000578,5.83612
585,125,1962,,,,10443000,3.606e+09,,5.59e-07,5.59e-07,9.58e-08,5.83612
586,126,1962,,,,9.044e+08,3.396e+11,,6.45e-09,6.45e-09,1.11e-09,5.83612
587,127,1962,,,,2.238e+09,1.253e+12,,2.61e-09,2.61e-09,4.47e-10,5.83612
588,128,1962,,,,881910,1.974e+08,,6.62e-06,6.62e-06,1.13e-06,5.83612
589,129,1962,,,,2863350,,,2.04e-06,2.04e-06,3.49e-07,5.83612
590,130,1962,,,,320750,7.056e+09,15096.95,.0000182,.0000182,3.12e-06,5.83612
591,131,1962,,,,2181586,,,2.68e-06,2.68e-06,4.58e-07,5.83612
592,132,1962,,,,181025,,,.0000322,.0000322,5.52e-06,5.83612
593,133,1962,,,,13039318,1.043e+10,,4.48e-07,4.48e-07,7.67e-08,5.83612
594,134,1962,,,,23042,,,.0002533,.0002533,.0000434,5.83612
595,135,1962,,,,2664000,,,2.19e-06,2.19e-06,3.75e-07,5.83612
596,136,1962,,,,5352674,2.530e+09,455.2504,1.09e-06,1.09e-06,1.87e-07,5.83612
597,137,1962,,,,93806,,,.0000622,.0000622,.0000107,5.83612
598,138,1962,,,,1.125e+08,,,5.19e-08,5.19e-08,8.89e-09,5.83612
599,139,1962,,,,41234350,1.409e+11,3326.485,1.42e-07,1.42e-07,2.43e-08,5.83612
600,140,1962,,,,15545,,,.0003754,.0003754,.0000643,5.83612
601,141,1962,,,,1.987e+09,1.194e+12,,2.94e-09,2.94e-09,5.03e-10,5.83612
602,142,1962,,,,1512404,,,3.86e-06,3.86e-06,6.61e-07,5.83612
603,143,1962,,,,5205248,,,1.12e-06,1.12e-06,1.92e-07,5.83612
604,144,1962,,,,323900,,,.000018,.000018,3.09e-06,5.83612
605,145,1962,,,,22446690,,,2.60e-07,2.60e-07,4.45e-08,5.83612
606,146,1962,,,,1.043e+08,,,5.60e-08,5.60e-08,9.59e-09,5.83612
607,147,1962,,,,491111,,,.0000119,.0000119,2.04e-06,5.83612
608,148,1962,,,,1011322,,,5.77e-06,5.77e-06,9.89e-07,5.83612
609,149,1962,,,,10541,,,.0005537,.0005537,.0000949,5.83612
610,150,1962,,,,7959881,,,7.33e-07,7.33e-07,1.26e-07,5.83612
611,151,1962,,,,909310,5.004e+08,,6.42e-06,6.42e-06,1.10e-06,5.83612
612,152,1962,,,,700348.8,,,8.33e-06,8.33e-06,1.43e-06,5.83612
613,153,1962,,,,3693680,5.415e+08,,1.58e-06,1.58e-06,2.71e-07,5.83612
614,154,1962,,,,8710678,9.219e+09,1039.942,6.70e-07,6.70e-07,1.15e-07,5.83612
615,156,1962,,,,2.052e+08,3.291e+12,,2.84e-08,2.84e-08,4.87e-09,5.83612
616,157,1962,,,,632658,,,9.22e-06,9.22e-06,1.58e-06,5.83612
617,158,1962,,,,85472,,,.0000683,.0000683,.0000117,5.83612
618,159,1962,,,,3525797,1.833e+09,,1.66e-06,1.66e-06,2.84e-07,5.83612
619,160,1962,,,,47117859,2.637e+10,,1.24e-07,1.24e-07,2.12e-08,5.83612
620,161,1962,,,,1886504,2.675e+09,1373.101,3.09e-06,3.09e-06,5.30e-07,5.83612
621,162,1962,,,,11805689,1.637e+11,13971.11,4.94e-07,4.94e-07,8.47e-08,5.83612
622,163,1962,,,,1.625e+08,,,3.59e-08,3.59e-08,6.16e-09,5.83612
623,164,1962,,,,3638918,6.782e+10,18361.31,1.60e-06,1.60e-06,2.75e-07,5.83612
624,165,1962,,,,9881783,1.762e+09,,5.91e-07,5.91e-07,1.01e-07,5.83612
625,166,1962,,,,2482000,,,2.35e-06,2.35e-06,4.03e-07,5.83612
626,167,1962,,,,7.300e+08,8.358e+12,,7.99e-09,7.99e-09,1.37e-09,5.83612
